,Week,Day,Results,Wins Tally,Home,Opp,year,Base_Team,PF Tally,PA Tally,OPassY Tally,ORushY Tally,TO_lost Tally,TO_won Tally,DPassY Tally,DRushY Tally,OTotYd Tally,DTotYd Tally,after_bye,Head_Coach,OC,DC,QB
40,9,Thu,1.0,3.0,1.0,Buffalo Bills,2017,Jets,157.0,186.0,1697.0,766.0,14.0,13.0,1865.0,1026.0,2463.0,2891.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
41,10,Sun,0.0,4.0,0.0,Tampa Bay Buccaneers,2017,Jets,191.0,207.0,1834.0,960.0,14.0,16.0,2109.0,1089.0,2794.0,3198.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
42,12,Sun,0.0,4.0,1.0,Carolina Panthers,2017,Jets,201.0,222.0,2053.0,1016.0,16.0,17.0,2290.0,1179.0,3069.0,3469.0,1,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
43,13,Sun,1.0,4.0,1.0,Kansas City Chiefs,2017,Jets,228.0,257.0,2335.0,1125.0,17.0,17.0,2444.0,1324.0,3460.0,3768.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
44,14,Sun,0.0,5.0,0.0,Denver Broncos,2017,Jets,266.0,288.0,2666.0,1282.0,17.0,17.0,2806.0,1436.0,3948.0,4242.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
45,15,Sun,0.0,5.0,0.0,New Orleans Saints,2017,Jets,266.0,311.0,2707.0,1341.0,19.0,17.0,2995.0,1520.0,4048.0,4515.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
46,16,Sun,0.0,5.0,1.0,Los Angeles Chargers,2017,Jets,285.0,342.0,2877.0,1465.0,21.0,20.0,3276.0,1651.0,4342.0,4927.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
47,17,Sun,0.0,5.0,0.0,New England Patriots,2017,Jets,292.0,356.0,2975.0,1662.0,24.0,20.0,3566.0,1740.0,4637.0,5306.0,0,Todd Bowles,John Morton,Kacy Rodgers,Josh McCown
48,1,Sun,0.0,0.0,1.0,Cincinnati Bengals,2016,Jets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
49,2,Thu,1.0,0.0,0.0,Buffalo Bills,2016,Jets,22.0,23.0,188.0,152.0,1.0,1.0,324.0,57.0,340.0,381.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
50,3,Sun,0.0,1.0,0.0,Kansas City Chiefs,2016,Jets,59.0,54.0,558.0,275.0,2.0,2.0,631.0,143.0,833.0,774.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
51,4,Sun,0.0,1.0,1.0,Seattle Seahawks,2016,Jets,62.0,78.0,746.0,392.0,10.0,3.0,852.0,215.0,1138.0,1067.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
52,5,Sun,0.0,1.0,0.0,Pittsburgh Steelers,2016,Jets,79.0,105.0,993.0,450.0,13.0,3.0,1140.0,281.0,1443.0,1421.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
53,6,Mon,0.0,1.0,0.0,Arizona Cardinals,2016,Jets,92.0,136.0,1237.0,522.0,13.0,4.0,1515.0,342.0,1759.0,1857.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
54,7,Sun,1.0,1.0,1.0,Baltimore Ravens,2016,Jets,95.0,164.0,1434.0,555.0,15.0,4.0,1740.0,513.0,1989.0,2253.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Geno Smith
55,8,Sun,1.0,2.0,0.0,Cleveland Browns,2016,Jets,119.0,180.0,1623.0,710.0,17.0,7.0,1974.0,524.0,2333.0,2498.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
56,9,Sun,0.0,3.0,0.0,Miami Dolphins,2016,Jets,150.0,208.0,1845.0,881.0,17.0,9.0,2313.0,592.0,2726.0,2905.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
57,10,Sun,0.0,3.0,1.0,Los Angeles Rams,2016,Jets,173.0,235.0,2036.0,1021.0,19.0,9.0,2450.0,729.0,3057.0,3179.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Bryce Petty
58,12,Sun,0.0,3.0,1.0,New England Patriots,2016,Jets,179.0,244.0,2193.0,1160.0,20.0,9.0,2605.0,854.0,3353.0,3459.0,1,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
59,13,Mon,0.0,3.0,1.0,Indianapolis Colts,2016,Jets,196.0,266.0,2462.0,1224.0,22.0,9.0,2891.0,945.0,3686.0,3836.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
60,14,Sun,1.0,3.0,0.0,San Francisco 49ers,2016,Jets,206.0,307.0,2676.0,1260.0,25.0,10.0,3173.0,1084.0,3936.0,4257.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
61,15,Sat,0.0,4.0,1.0,Miami Dolphins,2016,Jets,229.0,324.0,2892.0,1448.0,26.0,10.0,3289.0,1332.0,4340.0,4621.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
62,16,Sat,0.0,4.0,0.0,New England Patriots,2016,Jets,242.0,358.0,3136.0,1564.0,30.0,11.0,3525.0,1399.0,4700.0,4924.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
63,17,Sun,1.0,4.0,1.0,Buffalo Bills,2016,Jets,245.0,399.0,3264.0,1675.0,34.0,11.0,3736.0,1513.0,4939.0,5249.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
64,1,Sun,1.0,0.0,1.0,Cleveland Browns,2015,Jets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
65,2,Mon,1.0,1.0,0.0,Indianapolis Colts,2015,Jets,31.0,10.0,179.0,154.0,1.0,5.0,217.0,104.0,333.0,321.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
66,3,Sun,0.0,2.0,1.0,Philadelphia Eagles,2015,Jets,51.0,17.0,422.0,255.0,2.0,10.0,467.0,197.0,677.0,664.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
67,4,Sun,1.0,2.0,0.0,Miami Dolphins,2015,Jets,68.0,41.0,698.0,302.0,6.0,11.0,575.0,320.0,1000.0,895.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
68,6,Sun,1.0,3.0,1.0,Washington Redskins,2015,Jets,95.0,55.0,916.0,509.0,7.0,13.0,742.0,379.0,1425.0,1121.0,1,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
69,7,Sun,0.0,4.0,0.0,New England Patriots,2015,Jets,129.0,75.0,1169.0,730.0,10.0,15.0,933.0,413.0,1899.0,1346.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
70,8,Sun,0.0,4.0,0.0,Oakland Raiders,2015,Jets,152.0,105.0,1452.0,819.0,11.0,15.0,1270.0,429.0,2271.0,1699.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
71,9,Sun,1.0,4.0,1.0,Jacksonville Jaguars,2015,Jets,172.0,139.0,1744.0,893.0,12.0,15.0,1603.0,547.0,2637.0,2150.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
72,10,Thu,0.0,5.0,1.0,Buffalo Bills,2015,Jets,200.0,162.0,2005.0,922.0,12.0,19.0,1941.0,645.0,2927.0,2586.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
73,11,Sun,0.0,5.0,0.0,Houston Texans,2015,Jets,217.0,184.0,2195.0,1050.0,16.0,19.0,2073.0,793.0,3245.0,2866.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
74,12,Sun,1.0,5.0,1.0,Miami Dolphins,2015,Jets,234.0,208.0,2392.0,1120.0,18.0,20.0,2314.0,916.0,3512.0,3230.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
75,13,Sun,1.0,6.0,0.0,New York Giants,2015,Jets,272.0,228.0,2666.0,1257.0,18.0,22.0,2635.0,928.0,3923.0,3563.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
76,14,Sun,1.0,7.0,1.0,Tennessee Titans,2015,Jets,295.0,248.0,3039.0,1347.0,19.0,23.0,2916.0,1002.0,4386.0,3918.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
77,15,Sat,1.0,8.0,0.0,Dallas Cowboys,2015,Jets,325.0,256.0,3295.0,1530.0,19.0,24.0,3184.0,1026.0,4825.0,4210.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
78,16,Sun,1.0,9.0,1.0,New England Patriots,2015,Jets,344.0,272.0,3594.0,1603.0,20.0,28.0,3360.0,1159.0,5197.0,4519.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
79,17,Sun,0.0,10.0,0.0,Buffalo Bills,2015,Jets,370.0,292.0,3879.0,1746.0,21.0,29.0,3581.0,1222.0,5625.0,4803.0,0,Todd Bowles,Chan Gailey,Kacy Rodgers,Ryan Fitzpatrick
80,1,Sun,1.0,0.0,1.0,Oakland Raiders,2014,Jets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
81,2,Sun,0.0,1.0,0.0,Green Bay Packers,2014,Jets,19.0,14.0,190.0,212.0,2.0,0.0,133.0,25.0,402.0,158.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
82,3,Mon,0.0,1.0,1.0,Chicago Bears,2014,Jets,43.0,45.0,356.0,359.0,3.0,1.0,443.0,105.0,715.0,548.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
83,4,Sun,0.0,1.0,1.0,Detroit Lions,2014,Jets,62.0,72.0,656.0,473.0,6.0,2.0,640.0,165.0,1129.0,805.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
84,5,Sun,0.0,1.0,0.0,San Diego Chargers,2014,Jets,79.0,96.0,860.0,605.0,8.0,2.0,912.0,253.0,1465.0,1165.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
85,6,Sun,0.0,1.0,1.0,Denver Broncos,2014,Jets,79.0,127.0,920.0,696.0,10.0,3.0,1189.0,415.0,1616.0,1604.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
86,7,Thu,0.0,1.0,0.0,New England Patriots,2014,Jets,96.0,158.0,1093.0,727.0,12.0,3.0,1410.0,553.0,1820.0,1963.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
87,8,Sun,0.0,1.0,1.0,Buffalo Bills,2014,Jets,121.0,185.0,1298.0,945.0,12.0,3.0,1670.0,616.0,2243.0,2286.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
88,9,Sun,0.0,1.0,0.0,Kansas City Chiefs,2014,Jets,144.0,228.0,1435.0,1120.0,18.0,3.0,1883.0,683.0,2555.0,2566.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
89,10,Sun,1.0,1.0,1.0,Pittsburgh Steelers,2014,Jets,154.0,252.0,1660.0,1259.0,18.0,3.0,2079.0,796.0,2919.0,2875.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
90,12,Mon,0.0,2.0,0.0,Buffalo Bills,2014,Jets,174.0,265.0,1785.0,1409.0,18.0,7.0,2405.0,832.0,3194.0,3237.0,1,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
91,13,Mon,0.0,2.0,1.0,Miami Dolphins,2014,Jets,177.0,303.0,1911.0,1501.0,19.0,7.0,2625.0,948.0,3412.0,3573.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
92,14,Sun,0.0,2.0,0.0,Minnesota Vikings,2014,Jets,190.0,319.0,1960.0,1778.0,20.0,8.0,2842.0,1022.0,3738.0,3864.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
93,15,Sun,1.0,2.0,0.0,Tennessee Titans,2014,Jets,214.0,349.0,2202.0,1946.0,22.0,10.0,3139.0,1136.0,4148.0,4275.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
94,16,Sun,0.0,3.0,1.0,New England Patriots,2014,Jets,230.0,360.0,2365.0,2060.0,22.0,11.0,3392.0,1225.0,4425.0,4617.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
95,17,Sun,1.0,3.0,0.0,Miami Dolphins,2014,Jets,246.0,377.0,2556.0,2176.0,23.0,12.0,3538.0,1310.0,4732.0,4848.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
96,1,Sun,1.0,0.0,1.0,Tampa Bay Buccaneers,2013,Jets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
97,2,Thu,0.0,1.0,0.0,New England Patriots,2013,Jets,18.0,17.0,214.0,90.0,2.0,2.0,185.0,65.0,304.0,250.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
98,3,Sun,1.0,1.0,1.0,Buffalo Bills,2013,Jets,28.0,30.0,403.0,219.0,6.0,2.0,363.0,119.0,622.0,482.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
99,4,Sun,0.0,2.0,0.0,Tennessee Titans,2013,Jets,55.0,50.0,734.0,401.0,8.0,2.0,571.0,239.0,1135.0,810.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
100,5,Mon,1.0,2.0,0.0,Atlanta Falcons,2013,Jets,68.0,88.0,973.0,492.0,12.0,2.0,815.0,317.0,1465.0,1132.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
101,6,Sun,0.0,3.0,1.0,Pittsburgh Steelers,2013,Jets,98.0,116.0,1143.0,610.0,12.0,3.0,1114.0,381.0,1753.0,1495.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
102,7,Sun,1.0,3.0,1.0,New England Patriots,2013,Jets,104.0,135.0,1327.0,693.0,14.0,3.0,1369.0,454.0,2020.0,1823.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
103,8,Sun,0.0,4.0,0.0,Cincinnati Bengals,2013,Jets,134.0,162.0,1533.0,870.0,15.0,4.0,1574.0,544.0,2403.0,2118.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
104,9,Sun,1.0,4.0,1.0,New Orleans Saints,2013,Jets,143.0,211.0,1680.0,963.0,17.0,5.0,1897.0,623.0,2643.0,2520.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
105,11,Sun,0.0,5.0,0.0,Buffalo Bills,2013,Jets,169.0,231.0,1820.0,1161.0,17.0,7.0,2263.0,664.0,2981.0,2927.0,1,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
106,12,Sun,0.0,5.0,0.0,Baltimore Ravens,2013,Jets,183.0,268.0,1953.0,1295.0,21.0,7.0,2508.0,732.0,3248.0,3240.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
107,13,Sun,0.0,5.0,1.0,Miami Dolphins,2013,Jets,186.0,287.0,2071.0,1397.0,24.0,8.0,2753.0,799.0,3468.0,3552.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
108,14,Sun,1.0,5.0,1.0,Oakland Raiders,2013,Jets,189.0,310.0,2149.0,1496.0,27.0,9.0,3081.0,924.0,3645.0,4005.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
109,15,Sun,0.0,6.0,0.0,Carolina Panthers,2013,Jets,226.0,337.0,2358.0,1639.0,28.0,10.0,3314.0,1074.0,3997.0,4388.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
110,16,Sun,1.0,6.0,1.0,Cleveland Browns,2013,Jets,246.0,367.0,2498.0,1796.0,29.0,10.0,3575.0,1205.0,4294.0,4780.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
111,17,Sun,1.0,7.0,0.0,Miami Dolphins,2013,Jets,270.0,380.0,2712.0,2004.0,29.0,12.0,3743.0,1320.0,4716.0,5063.0,0,Rex Ryan,Marty Mornhinweg,Dennis Thurman,Geno Smith
112,1,Sun,1.0,0.0,1.0,Buffalo Bills,2012,Jets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Rex Ryan,Tony Sparano,Mike Pettine,Mark Sanchez
113,2,Sun,0.0,1.0,0.0,Pittsburgh Steelers,2012,Jets,48.0,28.0,266.0,118.0,1.0,4.0,195.0,195.0,384.0,390.0,0,Rex Ryan,Tony Sparano,Mike Pettine,Mark Sanchez
114,3,Sun,1.0,1.0,0.0,Miami Dolphins,2012,Jets,58.0,55.0,395.0,208.0,2.0,4.0,460.0,261.0,603.0,721.0,0,Rex Ryan,Tony Sparano,Mike Pettine,Mark Sanchez
115,4,Sun,0.0,2.0,1.0,San Francisco 49ers,2012,Jets,81.0,75.0,690.0,301.0,4.0,6.0,656.0,446.0,991.0,1102.0,0,Rex Ryan,Tony Sparano,Mike Pettine,Mark Sanchez
116,5,Mon,0.0,2.0,1.0,Houston Texans,2012,Jets,81.0,109.0,790.0,346.0,8.0,6.0,790.0,693.0,1136.0,1483.0,0,Rex Ryan,Tony Sparano,Mike Pettine,Mark Sanchez
